DateAndTime,Time,EP_Cool_Temp_Value,EP_Flow_Meter_Value,EP_Lube_Oil_Press_Value,AUX1_Flow_Meter_Value,AUX2_Flow_Meter_Value,Data_Capture_bit_Value,EP_RPM_Value,STBD_Cool_Temp_Value,STBD_Flow_Meter_Value,STBD_Lube_Oil_Press_Value,STBD_RPM_Value,Scaled_value_from_S7_not_ok_Value
10-02-2026,00:06.9,49.80609,49.80609,49.80609,49.80609,49.80609,TRUE,49.80609,49.80609,49.80609,49.80609,67.78258,1111963648
10-02-2026,10:08.0,16.60203,16.60203,16.60203,16.60203,16.60203,TRUE,16.60203,16.60203,16.60203,16.60203,17.43394,1099223040
10-02-2026,20:09.0,83.80589,83.80589,83.80589,83.80589,83.80589,TRUE,83.80589,83.80589,83.80589,83.80589,101.78238,1118280552
10-02-2026,30:10.0,48.35929,48.35929,48.35929,48.35929,48.35929,TRUE,48.35929,48.35929,48.35929,48.35929,49.15503,1111584389
10-02-2026,40:11.0,112.99508,112.99508,112.99508,112.99508,112.99508,TRUE,112.99508,112.99508,112.99508,112.99508,12.47865,1122106329
10-02-2026,50:12.1,75.45062,75.45062,75.45062,75.45062,75.45062,TRUE,75.45062,75.45062,75.45062,75.45062,76.17402,1117185441
10-02-2026,00:13.1,18.73606,18.73606,18.73606,18.73606,18.73606,TRUE,18.73606,18.73606,18.73606,18.73606,36.78489,1100341855
10-02-2026,10:14.1,102.97599,102.97599,102.97599,102.97599,102.97599,TRUE,102.97599,102.97599,102.97599,102.97599,103.73556,1120793145
10-02-2026,20:15.1,50.38481,50.38481,50.38481,50.38481,50.38481,TRUE,50.38481,50.38481,50.38481,50.38481,68.39747,1112115351
10-02-2026,30:16.1,13.67226,13.67226,13.67226,13.67226,13.67226,TRUE,13.67226,13.67226,13.67226,13.67226,14.468,1096466432
10-02-2026,40:17.1,76.57189,76.57189,76.57189,76.57189,76.57189,TRUE,76.57189,76.57189,76.57189,76.57189,94.62072,1117332404
10-02-2026,50:18.2,36.74872,36.74872,36.74872,36.74872,36.74872,TRUE,36.74872,36.74872,36.74872,36.74872,37.47212,1108540833
10-02-2026,00:19.2,97.76751,97.76751,97.76751,97.76751,97.76751,TRUE,97.76751,97.76751,97.76751,97.76751,115.85251,1120110478
10-02-2026,10:20.2,63.11665,63.11665,63.11665,63.11665,63.11665,TRUE,63.11665,63.11665,63.11665,63.11665,63.80388,1115452834
10-02-2026,20:21.2,10.74249,10.74249,10.74249,10.74249,10.74249,TRUE,10.74249,10.74249,10.74249,10.74249,28.82749,1093394432
10-02-2026,30:22.3,92.30584,92.30584,92.30584,92.30584,92.30584,TRUE,92.30584,92.30584,92.30584,92.30584,92.9569,1119394626
10-02-2026,40:23.3,35.95298,35.95298,35.95298,35.95298,35.95298,TRUE,35.95298,35.95298,35.95298,35.95298,54.07415,1108332241
10-02-2026,50:24.3,114.26103,114.26103,114.26103,114.26103,114.26103,TRUE,114.26103,114.26103,114.26103,114.26103,114.91209,1122272256
10-02-2026,00:25.3,56.0635,56.0635,56.0635,56.0635,56.0635,TRUE,56.0635,56.0635,56.0635,56.0635,74.18467,1113603945
10-02-2026,10:26.3,21.19562,21.19562,21.19562,21.19562,21.19562,TRUE,21.19562,21.19562,21.19562,21.19562,21.88285,1101631336
10-02-2026,20:27.3,86.66332,86.66332,86.66332,86.66332,86.66332,TRUE,86.66332,86.66332,86.66332,86.66332,104.74832,1118655071
10-02-2026,30:28.4,50.56566,50.56566,50.56566,50.56566,50.56566,TRUE,50.56566,50.56566,50.56566,50.56566,51.25289,1112162759
10-02-2026,40:29.4,113.89933,113.89933,113.89933,113.89933,113.89933,TRUE,113.89933,113.89933,113.89933,113.89933,13.45524,1122224848
10-02-2026,50:30.4,74.79956,74.79956,74.79956,74.79956,74.79956,TRUE,74.79956,74.79956,74.79956,74.79956,75.41445,1117100108
10-02-2026,00:31.4,16.92756,16.92756,16.92756,16.92756,16.92756,TRUE,16.92756,16.92756,16.92756,16.92756,35.04873,1099393706
10-02-2026,10:32.4,100.69728,100.69728,100.69728,100.69728,100.69728,TRUE,100.69728,100.69728,100.69728,100.69728,101.34834,1120494478
10-02-2026,20:33.5,47.05717,47.05717,47.05717,47.05717,47.05717,TRUE,47.05717,47.05717,47.05717,47.05717,65.21451,1111243055
10-02-2026,30:34.5,9.87441,9.87441,9.87441,9.87441,9.87441,TRUE,9.87441,9.87441,9.87441,9.87441,10.52547,1092484210
10-02-2026,40:35.5,72.73787,72.73787,72.73787,72.73787,72.73787,TRUE,72.73787,72.73787,72.73787,72.73787,90.85904,1116829886
10-02-2026,50:36.5,33.09555,33.09555,33.09555,33.09555,33.09555,TRUE,33.09555,33.09555,33.09555,33.09555,33.71044,1107583203
10-02-2026,00:37.5,93.42711,93.42711,93.42711,93.42711,93.42711,TRUE,93.42711,93.42711,93.42711,93.42711,111.58445,1119541590
10-02-2026,10:38.6,57.76349,57.76349,57.76349,57.76349,57.76349,TRUE,57.76349,57.76349,57.76349,57.76349,58.37838,1114049575
10-02-2026,20:39.6,3.54466,3.54466,3.54466,3.54466,3.54466,TRUE,3.54466,3.54466,3.54466,3.54466,21.702,1080220178
10-02-2026,30:40.6,84.16759,84.16759,84.16759,84.16759,84.16759,TRUE,84.16759,84.16759,84.16759,84.16759,84.78248,1118327960
10-02-2026,40:41.6,26.65729,26.65729,26.65729,26.65729,26.65729,TRUE,26.65729,26.65729,26.65729,26.65729,44.81463,1104494743
10-02-2026,50:42.6,104.96534,104.96534,104.96534,104.96534,104.96534,TRUE,104.96534,104.96534,104.96534,104.96534,105.54406,1121053886
10-02-2026,00:43.7,46.6593,46.6593,46.6593,46.6593,46.6593,TRUE,46.6593,46.6593,46.6593,46.6593,64.81664,1111138759
10-02-2026,10:44.7,11.32121,11.32121,11.32121,11.32121,11.32121,TRUE,11.32121,11.32121,11.32121,11.32121,11.9361,1094001247
10-02-2026,20:45.7,75.99317,75.99317,75.99317,75.99317,75.99317,TRUE,75.99317,75.99317,75.99317,75.99317,94.11434,1117256552
10-02-2026,30:46.7,38.19552,38.19552,38.19552,38.19552,38.19552,TRUE,38.19552,38.19552,38.19552,38.19552,38.73807,1108920093
10-02-2026,40:47.7,99.90154,99.90154,99.90154,99.90154,99.90154,TRUE,99.90154,99.90154,99.90154,99.90154,118.09505,1120390182
10-02-2026,50:48.8,59.42731,59.42731,59.42731,59.42731,59.42731,TRUE,59.42731,59.42731,59.42731,59.42731,60.00603,1114485721
10-02-2026,00:49.8,1.0851,1.0851,1.0851,1.0851,1.0851,TRUE,1.0851,1.0851,1.0851,1.0851,19.31478,1066066830
10-02-2026,10:50.8,84.6378,84.6378,84.6378,84.6378,84.6378,TRUE,84.6378,84.6378,84.6378,84.6378,85.18035,1118389590
10-02-2026,20:51.8,31.28705,31.28705,31.28705,31.28705,31.28705,TRUE,31.28705,31.28705,31.28705,31.28705,49.51673,1106922002
10-02-2026,30:52.8,112.59721,112.59721,112.59721,112.59721,112.59721,TRUE,112.59721,112.59721,112.59721,112.59721,113.13976,1122054183
10-02-2026,40:53.9,55.88265,55.88265,55.88265,55.88265,55.88265,TRUE,55.88265,55.88265,55.88265,55.88265,74.1485,1113556537
10-02-2026,50:54.9,16.20416,16.20416,16.20416,16.20416,16.20416,TRUE,16.20416,16.20416,16.20416,16.20416,16.71054,1099014447
10-02-2026,00:55.9,76.89742,76.89742,76.89742,76.89742,76.89742,TRUE,76.89742,76.89742,76.89742,76.89742,95.16327,1117375071
10-02-2026,10:56.9,43.58485,43.58485,43.58485,43.58485,43.58485,TRUE,43.58485,43.58485,43.58485,43.58485,44.05506,1110332833
10-02-2026,20:57.9,110.06531,110.06531,110.06531,110.06531,110.06531,TRUE,110.06531,110.06531,110.06531,110.06531,9.83824,1121722329
10-02-2026,30:59.0,74.40169,74.40169,74.40169,74.40169,74.40169,TRUE,74.40169,74.40169,74.40169,74.40169,74.8719,1117047960
10-02-2026,41:00.0,19.06159,19.06159,19.06159,19.06159,19.06159,TRUE,19.06159,19.06159,19.06159,19.06159,37.39978,1100512521
10-02-2026,51:01.0,98.96112,98.96112,98.96112,98.96112,98.96112,TRUE,98.96112,98.96112,98.96112,98.96112,99.43133,1120266922
10-02-2026,01:02.0,42.49975,42.49975,42.49975,42.49975,42.49975,TRUE,42.49975,42.49975,42.49975,42.49975,60.7656,1110048389
10-02-2026,11:03.0,8.49995,8.49995,8.49995,8.49995,8.49995,TRUE,8.49995,8.49995,8.49995,8.49995,9.00633,1091043025
10-02-2026,21:04.1,74.29318,74.29318,74.29318,74.29318,74.29318,TRUE,74.29318,74.29318,74.29318,74.29318,92.63137,1117033737
10-02-2026,31:05.1,38.77424,38.77424,38.77424,38.77424,38.77424,TRUE,38.77424,38.77424,38.77424,38.77424,39.17211,1109062314
10-02-2026,41:06.1,100.98664,100.98664,100.98664,100.98664,100.98664,TRUE,100.98664,100.98664,100.98664,100.98664,0.83191,1120532404
10-02-2026,51:07.1,61.01879,61.01879,61.01879,61.01879,61.01879,TRUE,61.01879,61.01879,61.01879,61.01879,61.38049,1114902907
10-02-2026,01:08.1,117.5525,117.5525,117.5525,117.5525,117.5525,TRUE,117.5525,117.5525,117.5525,117.5525,17.39777,1122703664
10-02-2026,11:09.1,72.99106,72.99106,72.99106,72.99106,72.99106,TRUE,72.99106,72.99106,72.99106,72.99106,73.38893,1116858330
10-02-2026,21:10.2,8.10208,8.10208,8.10208,8.10208,8.10208,TRUE,8.10208,8.10208,8.10208,8.10208,26.44027,1090625839
10-02-2026,31:11.2,79.35698,79.35698,79.35698,79.35698,79.35698,TRUE,79.35698,79.35698,79.35698,79.35698,79.75485,1117697441
10-02-2026,41:12.2,12.15312,12.15312,12.15312,12.15312,12.15312,TRUE,12.15312,12.15312,12.15312,12.15312,30.49131,1094873543
10-02-2026,51:13.2,80.47825,80.47825,80.47825,80.47825,80.47825,TRUE,80.47825,80.47825,80.47825,80.47825,80.87612,1117844404
10-02-2026,01:14.2,13.16588,13.16588,13.16588,13.16588,13.16588,TRUE,13.16588,13.16588,13.16588,13.16588,31.57641,1095935470
10-02-2026,11:15.3,87.09736,87.09736,87.09736,87.09736,87.09736,TRUE,87.09736,87.09736,87.09736,87.09736,87.45906,1118711960
10-02-2026,21:16.3,23.40199,23.40199,23.40199,23.40199,23.40199,TRUE,23.40199,23.40199,23.40199,23.40199,41.81252,1102788077
10-02-2026,31:17.3,94.54838,94.54838,94.54838,94.54838,94.54838,TRUE,94.54838,94.54838,94.54838,94.54838,94.94625,1119688552
10-02-2026,41:18.3,28.5743,28.5743,28.5743,28.5743,28.5743,TRUE,28.5743,28.5743,28.5743,28.5743,46.94866,1105499781
10-02-2026,51:19.3,97.83985,97.83985,97.83985,97.83985,97.83985,TRUE,97.83985,97.83985,97.83985,97.83985,98.20155,1120119960
10-02-2026,01:20.4,30.34663,30.34663,30.34663,30.34663,30.34663,TRUE,30.34663,30.34663,30.34663,30.34663,48.75716,1106428967
10-02-2026,11:21.4,103.88024,103.88024,103.88024,103.88024,103.88024,TRUE,103.88024,103.88024,103.88024,103.88024,104.20577,1120911664
10-02-2026,21:22.4,40.47423,40.47423,40.47423,40.47423,40.47423,TRUE,40.47423,40.47423,40.47423,40.47423,58.88476,1109517426
10-02-2026,31:23.4,109.9568,109.9568,109.9568,109.9568,109.9568,TRUE,109.9568,109.9568,109.9568,109.9568,110.3185,1121708108
10-02-2026,41:24.4,41.05295,41.05295,41.05295,41.05295,41.05295,TRUE,41.05295,41.05295,41.05295,41.05295,59.42731,1109669129
10-02-2026,51:25.5,107.64192,107.64192,107.64192,107.64192,107.64192,TRUE,107.64192,107.64192,107.64192,107.64192,107.96745,1121404700
10-02-2026,01:26.5,37.36361,37.36361,37.36361,37.36361,37.36361,TRUE,37.36361,37.36361,37.36361,37.36361,55.77414,1108702018
10-02-2026,11:27.5,108.8717,108.8717,108.8717,108.8717,108.8717,TRUE,108.8717,108.8717,108.8717,108.8717,109.19723,1121565886
10-02-2026,21:28.5,41.99337,41.99337,41.99337,41.99337,41.99337,TRUE,41.99337,41.99337,41.99337,41.99337,60.4039,1109915648
10-02-2026,31:29.5,110.6802,110.6802,110.6802,110.6802,110.6802,TRUE,110.6802,110.6802,110.6802,110.6802,111.0419,1121802923
10-02-2026,41:30.6,42.06571,42.06571,42.06571,42.06571,42.06571,TRUE,42.06571,42.06571,42.06571,42.06571,60.44007,1109934611
10-02-2026,51:31.6,107.7866,107.7866,107.7866,107.7866,107.7866,TRUE,107.7866,107.7866,107.7866,107.7866,108.11213,1121423664
10-02-2026,01:32.6,36.78489,36.78489,36.78489,36.78489,36.78489,TRUE,36.78489,36.78489,36.78489,36.78489,55.19542,1108550314
10-02-2026,11:33.6,107.49724,107.49724,107.49724,107.49724,107.49724,TRUE,107.49724,107.49724,107.49724,107.49724,107.82277,1121385737
10-02-2026,21:34.6,41.41465,41.41465,41.41465,41.41465,41.41465,TRUE,41.41465,41.41465,41.41465,41.41465,59.82518,1109763944
10-02-2026,31:35.7,112.34402,112.34402,112.34402,112.34402,112.34402,TRUE,112.34402,112.34402,112.34402,112.34402,112.66955,1122020997
10-02-2026,41:36.7,45.28484,45.28484,45.28484,45.28484,45.28484,TRUE,45.28484,45.28484,45.28484,45.28484,63.6592,1110778463
10-02-2026,51:37.7,113.79082,113.79082,113.79082,113.79082,113.79082,TRUE,113.79082,113.79082,113.79082,113.79082,114.11635,1122210626
10-02-2026,01:38.7,45.35718,45.35718,45.35718,45.35718,45.35718,TRUE,45.35718,45.35718,45.35718,45.35718,63.80388,1110797426
10-02-2026,11:39.7,0.3617,0.3617,0.3617,0.3617,0.3617,TRUE,0.3617,0.3617,0.3617,0.3617,0.65106,1052323688
10-02-2026,21:40.8,54.6167,54.6167,54.6167,54.6167,54.6167,TRUE,54.6167,54.6167,54.6167,54.6167,73.13574,1113224686
10-02-2026,31:41.8,7.34251,7.34251,7.34251,7.34251,7.34251,TRUE,7.34251,7.34251,7.34251,7.34251,7.5957,1089139751
10-02-2026,41:42.8,59.06561,59.06561,59.06561,59.06561,59.06561,TRUE,59.06561,59.06561,59.06561,59.06561,77.54848,1114390907
10-02-2026,51:43.8,9.65739,9.65739,9.65739,9.65739,9.65739,TRUE,9.65739,9.65739,9.65739,9.65739,9.91058,1092256654
10-02-2026,01:44.8,59.53582,59.53582,59.53582,59.53582,59.53582,TRUE,59.53582,59.53582,59.53582,59.53582,78.01869,1114514167
10-02-2026,11:45.9,14.72119,14.72119,14.72119,14.72119,14.72119,TRUE,14.72119,14.72119,14.72119,14.72119,14.93821,1097566284
10-02-2026,21:46.9,68.94002,68.94002,68.94002,68.94002,68.94002,TRUE,68.94002,68.94002,68.94002,68.94002,87.45906,1116332108
10-02-2026,31:47.9,22.4254,22.4254,22.4254,22.4254,22.4254,TRUE,22.4254,22.4254,22.4254,22.4254,22.64242,1102276077
10-02-2026,41:48.9,73.20808,73.20808,73.20808,73.20808,73.20808,TRUE,73.20808,73.20808,73.20808,73.20808,91.69095,1116891515
10-02-2026,51:49.9,23.04029,23.04029,23.04029,23.04029,23.04029,TRUE,23.04029,23.04029,23.04029,23.04029,23.25731,1102598447
10-02-2026,01:51.0,72.77404,72.77404,72.77404,72.77404,72.77404,TRUE,72.77404,72.77404,72.77404,72.77404,91.29308,1116834626
10-02-2026,11:52.0,26.98282,26.98282,26.98282,26.98282,26.98282,TRUE,26.98282,26.98282,26.98282,26.98282,27.23601,1104665410
10-02-2026,21:53.0,80.55059,80.55059,80.55059,80.55059,80.55059,TRUE,80.55059,80.55059,80.55059,80.55059,99.14197,1117853886
10-02-2026,31:54.0,32.66151,32.66151,32.66151,32.66151,32.66151,TRUE,32.66151,32.66151,32.66151,32.66151,32.84236,1107469426
10-02-2026,41:55.0,83.9144,83.9144,83.9144,83.9144,83.9144,TRUE,83.9144,83.9144,83.9144,83.9144,102.43344,1118294775
10-02-2026,51:56.1,33.71044,33.71044,33.71044,33.71044,33.71044,TRUE,33.71044,33.71044,33.71044,33.71044,33.89129,1107744389
10-02-2026,01:57.1,84.45695,84.45695,84.45695,84.45695,84.45695,TRUE,84.45695,84.45695,84.45695,84.45695,103.01216,1118365886
10-02-2026,11:58.1,39.31679,39.31679,39.31679,39.31679,39.31679,TRUE,39.31679,39.31679,39.31679,39.31679,39.49764,1109214018
10-02-2026,21:59.1,93.21009,93.21009,93.21009,93.21009,93.21009,TRUE,93.21009,93.21009,93.21009,93.21009,111.80147,1119513145
10-02-2026,32:00.1,46.00824,46.00824,46.00824,46.00824,46.00824,TRUE,46.00824,46.00824,46.00824,46.00824,46.18909,1110968093
10-02-2026,42:01.1,97.51432,97.51432,97.51432,97.51432,97.51432,TRUE,97.51432,97.51432,97.51432,97.51432,116.06953,1120077293
10-02-2026,52:02.2,47.52738,47.52738,47.52738,47.52738,47.52738,TRUE,47.52738,47.52738,47.52738,47.52738,47.70823,1111366314
10-02-2026,02:03.2,98.12921,98.12921,98.12921,98.12921,98.12921,TRUE,98.12921,98.12921,98.12921,98.12921,116.68442,1120157886
10-02-2026,12:04.2,52.51884,52.51884,52.51884,52.51884,52.51884,TRUE,52.51884,52.51884,52.51884,52.51884,52.66352,1112674759
10-02-2026,22:05.2,105.6164,105.6164,105.6164,105.6164,105.6164,TRUE,105.6164,105.6164,105.6164,105.6164,5.67869,1121139218
10-02-2026,32:06.3,57.36562,57.36562,57.36562,57.36562,57.36562,TRUE,57.36562,57.36562,57.36562,57.36562,57.47413,1113945278
10-02-2026,42:07.3,107.71426,107.71426,107.71426,107.71426,107.71426,TRUE,107.71426,107.71426,107.71426,107.71426,7.81272,1121414183
10-02-2026,52:08.3,56.93158,56.93158,56.93158,56.93158,56.93158,TRUE,56.93158,56.93158,56.93158,56.93158,57.04009,1113831500
10-02-2026,02:09.3,106.91852,106.91852,106.91852,106.91852,106.91852,TRUE,106.91852,106.91852,106.91852,106.91852,7.05315,1121309886
10-02-2026,12:10.3,60.87411,60.87411,60.87411,60.87411,60.87411,TRUE,60.87411,60.87411,60.87411,60.87411,60.98262,1114864981
10-02-2026,22:11.4,114.00784,114.00784,114.00784,114.00784,114.00784,TRUE,114.00784,114.00784,114.00784,114.00784,14.07013,1122239070
10-02-2026,32:12.4,64.96132,64.96132,64.96132,64.96132,64.96132,TRUE,64.96132,64.96132,64.96132,64.96132,65.06983,1115810626
10-02-2026,42:13.4,115.34613,115.34613,115.34613,115.34613,115.34613,TRUE,115.34613,115.34613,115.34613,115.34613,15.48076,1122414478
10-02-2026,52:14.4,64.31026,64.31026,64.31026,64.31026,64.31026,TRUE,64.31026,64.31026,64.31026,64.31026,64.41877,1115725293

11-02-2026,02:15.4,113.68231,113.68231,113.68231,113.68231,113.68231,TRUE,113.68231,113.68231,113.68231,113.68231,13.81694,1122196404
11-02-2026,12:16.4,67.38471,67.38471,67.38471,67.38471,67.38471,TRUE,67.38471,67.38471,67.38471,67.38471,67.45705,1116128256
11-02-2026,22:17.5,1.04893,1.04893,1.04893,1.04893,1.04893,TRUE,1.04893,1.04893,1.04893,1.04893,19.71265,1065763423
11-02-2026,32:18.5,69.22938,69.22938,69.22938,69.22938,69.22938,TRUE,69.22938,69.22938,69.22938,69.22938,69.30172,1116370034
11-02-2026,42:19.5,116.79293,116.79293,116.79293,116.79293,116.79293,TRUE,116.79293,116.79293,116.79293,116.79293,16.96373,1122604108
11-02-2026,52:20.5,63.2975,63.2975,63.2975,63.2975,63.2975,TRUE,63.2975,63.2975,63.2975,63.2975,63.33367,1115500240
11-02-2026,02:21.5,111.58445,111.58445,111.58445,111.58445,111.58445,TRUE,111.58445,111.58445,111.58445,111.58445,11.75525,1121921442
11-02-2026,12:22.6,63.94856,63.94856,63.94856,63.94856,63.94856,TRUE,63.94856,63.94856,63.94856,63.94856,63.94856,1115670907
11-02-2026,22:23.6,114.58656,114.58656,114.58656,114.58656,114.58656,TRUE,114.58656,114.58656,114.58656,114.58656,14.75736,1122314923
11-02-2026,32:24.6,64.34643,64.34643,64.34643,64.34643,64.34643,TRUE,64.34643,64.34643,64.34643,64.34643,64.3826,1115730034
11-02-2026,42:25.6,112.127,112.127,112.127,112.127,112.127,TRUE,112.127,112.127,112.127,112.127,12.33397,1121992553
11-02-2026,52:26.6,58.2337,58.2337,58.2337,58.2337,58.2337,TRUE,58.2337,58.2337,58.2337,58.2337,58.2337,1114172834
11-02-2026,02:27.7,115.16528,115.16528,115.16528,115.16528,115.16528,TRUE,115.16528,115.16528,115.16528,115.16528,15.37225,1122390775
11-02-2026,12:28.7,77.0421,77.0421,77.0421,77.0421,77.0421,TRUE,77.0421,77.0421,77.0421,77.0421,77.11444,1117394034
11-02-2026,22:29.7,19.82116,19.82116,19.82116,19.82116,19.82116,TRUE,19.82116,19.82116,19.82116,19.82116,38.55722,1100910744
11-02-2026,32:30.7,98.52708,98.52708,98.52708,98.52708,98.52708,TRUE,98.52708,98.52708,98.52708,98.52708,98.56325,1120210034
11-02-2026,42:31.7,39.56998,39.56998,39.56998,39.56998,39.56998,TRUE,39.56998,39.56998,39.56998,39.56998,58.26987,1109280389
11-02-2026,52:32.8,116.50357,116.50357,116.50357,116.50357,116.50357,TRUE,116.50357,116.50357,116.50357,116.50357,116.53974,1122566183
11-02-2026,02:33.8,57.58264,57.58264,57.58264,57.58264,57.58264,TRUE,57.58264,57.58264,57.58264,57.58264,76.28253,1114002167
11-02-2026,12:34.8,24.88496,24.88496,24.88496,24.88496,24.88496,TRUE,24.88496,24.88496,24.88496,24.88496,24.99347,1103565559
11-02-2026,22:35.8,90.82287,90.82287,90.82287,90.82287,90.82287,TRUE,90.82287,90.82287,90.82287,90.82287,109.52276,1119200256
11-02-2026,32:36.8,55.23159,55.23159,55.23159,55.23159,55.23159,TRUE,55.23159,55.23159,55.23159,55.23159,55.3401,1113385870
11-02-2026,42:37.9,118.05888,118.05888,118.05888,118.05888,118.05888,TRUE,118.05888,118.05888,118.05888,118.05888,18.19351,1122770034
11-02-2026,52:38.9,79.61017,79.61017,79.61017,79.61017,79.61017,TRUE,79.61017,79.61017,79.61017,79.61017,79.68251,1117730626
11-02-2026,02:39.9,23.43816,23.43816,23.43816,23.43816,23.43816,TRUE,23.43816,23.43816,23.43816,23.43816,42.06571,1102807040
11-02-2026,12:40.9,107.20788,107.20788,107.20788,107.20788,107.20788,TRUE,107.20788,107.20788,107.20788,107.20788,107.28022,1121347812
11-02-2026,22:41.9,52.62735,52.62735,52.62735,52.62735,52.62735,TRUE,52.62735,52.62735,52.62735,52.62735,71.32724,1112703204
11-02-2026,32:43.0,16.05948,16.05948,16.05948,16.05948,16.05948,TRUE,16.05948,16.05948,16.05948,16.05948,16.16799,1098938595
11-02-2026,42:44.0,78.05486,78.05486,78.05486,78.05486,78.05486,TRUE,78.05486,78.05486,78.05486,78.05486,96.71858,1117526775
11-02-2026,52:45.0,38.62956,38.62956,38.62956,38.62956,38.62956,TRUE,38.62956,38.62956,38.62956,38.62956,38.77424,1109033870
11-02-2026,02:46.0,100.58877,100.58877,100.58877,100.58877,100.58877,TRUE,100.58877,100.58877,100.58877,100.58877,0.65106,1120480256
11-02-2026,12:47.0,65.4677,65.4677,65.4677,65.4677,65.4677,TRUE,65.4677,65.4677,65.4677,65.4677,65.64855,1115876997
11-02-2026,22:48.1,10.81483,10.81483,10.81483,10.81483,10.81483,TRUE,10.81483,10.81483,10.81483,10.81483,29.40621,1093470284
11-02-2026,32:49.1,92.63137,92.63137,92.63137,92.63137,92.63137,TRUE,92.63137,92.63137,92.63137,92.63137,92.81222,1119437293
11-02-2026,42:50.1,35.77213,35.77213,35.77213,35.77213,35.77213,TRUE,35.77213,35.77213,35.77213,35.77213,54.36351,1108284833
11-02-2026,52:51.1,114.98443,114.98443,114.98443,114.98443,114.98443,TRUE,114.98443,114.98443,114.98443,114.98443,115.12911,1122367070
11-02-2026,02:52.1,57.72732,57.72732,57.72732,57.72732,57.72732,TRUE,57.72732,57.72732,57.72732,57.72732,76.28253,1114040092
11-02-2026,12:53.2,23.18497,23.18497,23.18497,23.18497,23.18497,TRUE,23.18497,23.18497,23.18497,23.18497,23.40199,1102674299
11-02-2026,22:54.2,88.21863,88.21863,88.21863,88.21863,88.21863,TRUE,88.21863,88.21863,88.21863,88.21863,106.77384,1118858922
11-02-2026,32:55.2,51.21672,51.21672,51.21672,51.21672,51.21672,TRUE,51.21672,51.21672,51.21672,51.21672,51.43374,1112333426
11-02-2026,42:56.2,114.04401,114.04401,114.04401,114.04401,114.04401,TRUE,114.04401,114.04401,114.04401,114.04401,14.07013,1122243812
11-02-2026,52:57.2,75.16126,75.16126,75.16126,75.16126,75.16126,TRUE,75.16126,75.16126,75.16126,75.16126,75.41445,1117147515
11-02-2026,02:58.3,18.66372,18.66372,18.66372,18.66372,18.66372,TRUE,18.66372,18.66372,18.66372,18.66372,37.21893,1100303929
11-02-2026,12:59.3,101.85472,101.85472,101.85472,101.85472,101.85472,TRUE,101.85472,101.85472,101.85472,101.85472,102.10791,1120646183
11-02-2026,23:00.3,47.78057,47.78057,47.78057,47.78057,47.78057,TRUE,47.78057,47.78057,47.78057,47.78057,66.33578,1111432685
11-02-2026,33:01.3,10.95951,10.95951,10.95951,10.95951,10.95951,TRUE,10.95951,10.95951,10.95951,10.95951,11.24887,1093621987
11-02-2026,43:02.3,73.31659,73.31659,73.31659,73.31659,73.31659,TRUE,73.31659,73.31659,73.31659,73.31659,91.79946,1116905737
11-02-2026,53:03.4,34.03597,34.03597,34.03597,34.03597,34.03597,TRUE,34.03597,34.03597,34.03597,34.03597,34.3615,1107829722
11-02-2026,03:04.4,95.74199,95.74199,95.74199,95.74199,95.74199,TRUE,95.74199,95.74199,95.74199,95.74199,114.2972,1119844997
11-02-2026,13:05.4,60.18688,60.18688,60.18688,60.18688,60.18688,TRUE,60.18688,60.18688,60.18688,60.18688,60.51241,1114684834
11-02-2026,23:06.4,5.38933,5.38933,5.38933,5.38933,5.38933,TRUE,5.38933,5.38933,5.38933,5.38933,23.8722,1085043750
11-02-2026,33:07.4,86.01226,86.01226,86.01226,86.01226,86.01226,TRUE,86.01226,86.01226,86.01226,86.01226,86.30162,1118569737
11-02-2026,43:08.5,28.46579,28.46579,28.46579,28.46579,28.46579,TRUE,28.46579,28.46579,28.46579,28.46579,46.94866,1105442892
11-02-2026,53:09.5,106.84618,106.84618,106.84618,106.84618,106.84618,TRUE,106.84618,106.84618,106.84618,106.84618,107.17171,1121300404
11-02-2026,03:10.5,49.95077,49.95077,49.95077,49.95077,49.95077,TRUE,49.95077,49.95077,49.95077,49.95077,68.43364,1112001574
11-02-2026,13:11.5,14.64885,14.64885,14.64885,14.64885,14.64885,TRUE,14.64885,14.64885,14.64885,14.64885,15.01055,1097490432
11-02-2026,23:12.5,78.66975,78.66975,78.66975,78.66975,78.66975,TRUE,78.66975,78.66975,78.66975,78.66975,97.08028,1117607367
11-02-2026,33:13.6,41.41465,41.41465,41.41465,41.41465,41.41465,TRUE,41.41465,41.41465,41.41465,41.41465,41.74018,1109763944
11-02-2026,43:14.6,103.15684,103.15684,103.15684,103.15684,103.15684,TRUE,103.15684,103.15684,103.15684,103.15684,3.00211,1120816848
11-02-2026,53:15.6,62.97197,62.97197,62.97197,62.97197,62.97197,TRUE,62.97197,62.97197,62.97197,62.97197,63.2975,1115414907
11-02-2026,03:16.6,5.89571,5.89571,5.89571,5.89571,5.89571,TRUE,5.89571,5.89571,5.89571,5.89571,24.37858,1086105676
11-02-2026,13:17.6,89.3399,89.3399,89.3399,89.3399,89.3399,TRUE,89.3399,89.3399,89.3399,89.3399,89.66543,1119005886
11-02-2026,23:18.7,33.89129,33.89129,33.89129,33.89129,33.89129,TRUE,33.89129,33.89129,33.89129,33.89129,52.33799,1107791796
